3	256
-0.5416	0.386093	0.815569
-1.59817	0.269419	1.17414
-1.24574	2.04328	1.11322
-2.48609	1.48278	1.32098
0.716458	-0.663733	1.11584
-0.232809	-0.905806	1.52196
1.0598	0.0664308	1.5306
-0.4753	-0.16378	1.66435
0.797612	-0.235481	1.80171
-0.0510205	-0.409405	2.2399
1.5638	0.909109	3.55272
-0.28104	0.510867	3.42999
0.273938	-0.0887442	0.479081
-0.272629	-0.184734	0.660806
0.322383	0.4815	0.522353
-0.5416	0.386093	0.815569
0.345454	0.136223	0.920967
-0.166518	0.0589635	1.11893
0.425435	0.772971	1.17913
-0.35529	0.712445	1.50753
-0.232809	-0.905806	1.52196
-1.42988	-1.21107	2.0341
-0.4753	-0.16378	1.66435
-1.60175	-0.332707	1.76249
-0.0510205	-0.409405	2.2399
-1.09717	-0.62381	2.78007
-0.28104	0.510867	3.42999
-1.59643	0.215526	3.27375
-0.272629	-0.184734	0.660806
-0.892794	-0.29365	0.867002
-0.5416	0.386093	0.815569
-1.59817	0.269419	1.17414
-0.166518	0.0589635	1.11893
-0.743362	-0.0280853	1.34199
-0.35529	0.712445	1.50753
-1.29368	0.639696	1.90225
1.0598	0.0664308	1.5306
-0.4753	-0.16378	1.66435
0.418105	0.627134	0.53506
-0.336869	0.460907	0.68568
1.5638	0.909109	3.55272
-0.28104	0.510867	3.42999
0.601294	1.0575	1.37653
-0.231018	0.840212	1.46597
0.322383	0.4815	0.522353
-0.5416	0.386093	0.815569
0.482709	2.36866	0.665556
-1.24574	2.04328	1.11322
0.425435	0.772971	1.17913
-0.35529	0.712445	1.50753
0.661562	2.65283	1.94129
-0.985957	2.89565	2.80578
-0.4753	-0.16378	1.66435
-1.60175	-0.332707	1.76249
-0.336869	0.460907	0.68568
-0.979102	0.319503	0.813808
-0.28104	0.510867	3.42999
-1.59643	0.215526	3.27375
-0.231018	0.840212	1.46597
-0.929751	0.657801	1.54106
-0.5416	0.386093	0.815569
-1.59817	0.269419	1.17414
-1.24574	2.04328	1.11322
-2.48609	1.48278	1.32098
-0.35529	0.712445	1.50753
-1.29368	0.639696	1.90225
-0.985957	2.89565	2.80578
-2.63574	2.48825	3.13015
0.194053	-0.340035	-0.01451
-0.391988	-0.458859	0.145479
0.200212	0.135951	-0.256277
-0.7663	-0.00750628	-0.018974
0.273938	-0.0887442	0.479081
-0.272629	-0.184734	0.660806
0.322383	0.4815	0.522353
-0.5416	0.386093	0.815569
0.0339266	-0.0214918	-0.12711
-0.368768	-0.0872669	-0.0242434
-0.0171245	0.364556	-0.306407
-0.56884	0.298736	-0.177323
0.0961222	0.1423	0.223216
-0.287595	0.0862919	0.337128
0.0678235	0.561574	0.166525
-0.449001	0.510806	0.316159
-0.391988	-0.458859	0.145479
-1.06222	-0.594754	0.328454
-0.7663	-0.00750628	-0.018974
-1.97321	-0.186645	0.277352
-0.272629	-0.184734	0.660806
-0.892794	-0.29365	0.867002
-0.5416	0.386093	0.815569
-1.59817	0.269419	1.17414
-0.368768	-0.0872669	-0.0242434
-0.80961	-0.159273	0.0883679
-0.56884	0.298736	-0.177323
-1.193	0.224275	-0.0312894
-0.287595	0.0862919	0.337128
-0.706127	0.0252019	0.461374
-0.449001	0.510806	0.316159
-1.02977	0.453756	0.484307
0.200212	0.135951	-0.256277
-0.7663	-0.00750628	-0.018974
0.18138	1.58643	-0.957545
-1.30551	1.09415	-0.409849
0.322383	0.4815	0.522353
-0.5416	0.386093	0.815569
0.482709	2.36866	0.665556
-1.24574	2.04328	1.11322
-0.0171245	0.364556	-0.306407
-0.56884	0.298736	-0.177323
-0.121062	1.15053	-0.671447
-0.9962	1.12325	-0.504304
0.0678235	0.561574	0.166525
-0.449001	0.510806	0.316159
0.0124319	1.38226	0.0555587
-0.778631	1.37777	0.273335
-0.7663	-0.00750628	-0.018974
-1.97321	-0.186645	0.277352
-1.30551	1.09415	-0.409849
-2.37552	0.739892	-0.0157108
-0.5416	0.386093	0.815569
-1.59817	0.269419	1.17414
-1.24574	2.04328	1.11322
-2.48609	1.48278	1.32098
-0.56884	0.298736	-0.177323
-1.193	0.224275	-0.0312894
-0.9962	1.12325	-0.504304
-2.05849	1.09013	-0.301416
-0.449001	0.510806	0.316159
-1.02977	0.453756	0.484307
-0.778631	1.37777	0.273335
-1.72354	1.3724	0.533465
0.273938	-0.0887442	0.479081
-0.272629	-0.184734	0.660806
0.322383	0.4815	0.522353
-0.5416	0.386093	0.815569
0.345454	0.136223	0.920967
-0.166518	0.0589635	1.11893
0.425435	0.772971	1.17913
-0.35529	0.712445	1.50753
0.0961222	0.1423	0.223216
-0.287595	0.0862919	0.337128
0.0678235	0.561574	0.166525
-0.449001	0.510806	0.316159
0.153678	0.293875	0.547411
-0.21273	0.246365	0.670419
0.144484	0.739372	0.593317
-0.341499	0.701043	0.758834
-0.272629	-0.184734	0.660806
-0.892794	-0.29365	0.867002
-0.5416	0.386093	0.815569
-1.59817	0.269419	1.17414
-0.166518	0.0589635	1.11893
-0.743362	-0.0280853	1.34199
-0.35529	0.712445	1.50753
-1.29368	0.639696	1.90225
-0.287595	0.0862919	0.337128
-0.706127	0.0252019	0.461374
-0.449001	0.510806	0.316159
-1.02977	0.453756	0.484307
-0.21273	0.246365	0.670419
-0.611035	0.194718	0.804134
-0.341499	0.701043	0.758834
-0.884339	0.658229	0.943715
0.322383	0.4815	0.522353
-0.5416	0.386093	0.815569
0.482709	2.36866	0.665556
-1.24574	2.04328	1.11322
0.425435	0.772971	1.17913
-0.35529	0.712445	1.50753
0.661562	2.65283	1.94129
-0.985957	2.89565	2.80578
0.0678235	0.561574	0.166525
-0.449001	0.510806	0.316159
0.0124319	1.38226	0.0555587
-0.778631	1.37777	0.273335
0.144484	0.739372	0.593317
-0.341499	0.701043	0.758834
0.127107	1.58132	0.680076
-0.594243	1.59347	0.932372
-0.5416	0.386093	0.815569
-1.59817	0.269419	1.17414
-1.24574	2.04328	1.11322
-2.48609	1.48278	1.32098
-0.35529	0.712445	1.50753
-1.29368	0.639696	1.90225
-0.985957	2.89565	2.80578
-2.63574	2.48825	3.13015
-0.449001	0.510806	0.316159
-1.02977	0.453756	0.484307
-0.778631	1.37777	0.273335
-1.72354	1.3724	0.533465
-0.341499	0.701043	0.758834
-0.884339	0.658229	0.943715
-0.594243	1.59347	0.932372
-1.44423	1.60778	1.22966
512
2	0	1
2	0	2
2	0	4
2	0	8
2	1	3
2	1	5
2	1	9
2	2	3
2	2	6
2	2	10
2	3	7
2	3	11
2	4	5
2	4	6
2	4	12
2	5	7
2	5	13
2	6	7
2	6	14
2	7	15
2	8	9
2	8	10
2	8	12
2	9	11
2	9	13
2	10	11
2	10	14
2	11	15
2	12	13
2	12	14
2	13	15
2	14	15
2	16	17
2	16	18
2	16	20
2	16	24
2	17	19
2	17	21
2	17	25
2	18	19
2	18	22
2	18	26
2	19	23
2	19	27
2	20	21
2	20	22
2	20	28
2	21	23
2	21	29
2	22	23
2	22	30
2	23	31
2	24	25
2	24	26
2	24	28
2	25	27
2	25	29
2	26	27
2	26	30
2	27	31
2	28	29
2	28	30
2	29	31
2	30	31
2	32	33
2	32	34
2	32	36
2	32	40
2	33	35
2	33	37
2	33	41
2	34	35
2	34	38
2	34	42
2	35	39
2	35	43
2	36	37
2	36	38
2	36	44
2	37	39
2	37	45
2	38	39
2	38	46
2	39	47
2	40	41
2	40	42
2	40	44
2	41	43
2	41	45
2	42	43
2	42	46
2	43	47
2	44	45
2	44	46
2	45	47
2	46	47
2	48	49
2	48	50
2	48	52
2	48	56
2	49	51
2	49	53
2	49	57
2	50	51
2	50	54
2	50	58
2	51	55
2	51	59
2	52	53
2	52	54
2	52	60
2	53	55
2	53	61
2	54	55
2	54	62
2	55	63
2	56	57
2	56	58
2	56	60
2	57	59
2	57	61
2	58	59
2	58	62
2	59	63
2	60	61
2	60	62
2	61	63
2	62	63
2	64	65
2	64	66
2	64	68
2	64	72
2	65	67
2	65	69
2	65	73
2	66	67
2	66	70
2	66	74
2	67	71
2	67	75
2	68	69
2	68	70
2	68	76
2	69	71
2	69	77
2	70	71
2	70	78
2	71	79
2	72	73
2	72	74
2	72	76
2	73	75
2	73	77
2	74	75
2	74	78
2	75	79
2	76	77
2	76	78
2	77	79
2	78	79
2	80	81
2	80	82
2	80	84
2	80	88
2	81	83
2	81	85
2	81	89
2	82	83
2	82	86
2	82	90
2	83	87
2	83	91
2	84	85
2	84	86
2	84	92
2	85	87
2	85	93
2	86	87
2	86	94
2	87	95
2	88	89
2	88	90
2	88	92
2	89	91
2	89	93
2	90	91
2	90	94
2	91	95
2	92	93
2	92	94
2	93	95
2	94	95
2	96	97
2	96	98
2	96	100
2	96	104
2	97	99
2	97	101
2	97	105
2	98	99
2	98	102
2	98	106
2	99	103
2	99	107
2	100	101
2	100	102
2	100	108
2	101	103
2	101	109
2	102	103
2	102	110
2	103	111
2	104	105
2	104	106
2	104	108
2	105	107
2	105	109
2	106	107
2	106	110
2	107	111
2	108	109
2	108	110
2	109	111
2	110	111
2	112	113
2	112	114
2	112	116
2	112	120
2	113	115
2	113	117
2	113	121
2	114	115
2	114	118
2	114	122
2	115	119
2	115	123
2	116	117
2	116	118
2	116	124
2	117	119
2	117	125
2	118	119
2	118	126
2	119	127
2	120	121
2	120	122
2	120	124
2	121	123
2	121	125
2	122	123
2	122	126
2	123	127
2	124	125
2	124	126
2	125	127
2	126	127
2	128	129
2	128	130
2	128	132
2	128	136
2	129	131
2	129	133
2	129	137
2	130	131
2	130	134
2	130	138
2	131	135
2	131	139
2	132	133
2	132	134
2	132	140
2	133	135
2	133	141
2	134	135
2	134	142
2	135	143
2	136	137
2	136	138
2	136	140
2	137	139
2	137	141
2	138	139
2	138	142
2	139	143
2	140	141
2	140	142
2	141	143
2	142	143
2	144	145
2	144	146
2	144	148
2	144	152
2	145	147
2	145	149
2	145	153
2	146	147
2	146	150
2	146	154
2	147	151
2	147	155
2	148	149
2	148	150
2	148	156
2	149	151
2	149	157
2	150	151
2	150	158
2	151	159
2	152	153
2	152	154
2	152	156
2	153	155
2	153	157
2	154	155
2	154	158
2	155	159
2	156	157
2	156	158
2	157	159
2	158	159
2	160	161
2	160	162
2	160	164
2	160	168
2	161	163
2	161	165
2	161	169
2	162	163
2	162	166
2	162	170
2	163	167
2	163	171
2	164	165
2	164	166
2	164	172
2	165	167
2	165	173
2	166	167
2	166	174
2	167	175
2	168	169
2	168	170
2	168	172
2	169	171
2	169	173
2	170	171
2	170	174
2	171	175
2	172	173
2	172	174
2	173	175
2	174	175
2	176	177
2	176	178
2	176	180
2	176	184
2	177	179
2	177	181
2	177	185
2	178	179
2	178	182
2	178	186
2	179	183
2	179	187
2	180	181
2	180	182
2	180	188
2	181	183
2	181	189
2	182	183
2	182	190
2	183	191
2	184	185
2	184	186
2	184	188
2	185	187
2	185	189
2	186	187
2	186	190
2	187	191
2	188	189
2	188	190
2	189	191
2	190	191
2	192	193
2	192	194
2	192	196
2	192	200
2	193	195
2	193	197
2	193	201
2	194	195
2	194	198
2	194	202
2	195	199
2	195	203
2	196	197
2	196	198
2	196	204
2	197	199
2	197	205
2	198	199
2	198	206
2	199	207
2	200	201
2	200	202
2	200	204
2	201	203
2	201	205
2	202	203
2	202	206
2	203	207
2	204	205
2	204	206
2	205	207
2	206	207
2	208	209
2	208	210
2	208	212
2	208	216
2	209	211
2	209	213
2	209	217
2	210	211
2	210	214
2	210	218
2	211	215
2	211	219
2	212	213
2	212	214
2	212	220
2	213	215
2	213	221
2	214	215
2	214	222
2	215	223
2	216	217
2	216	218
2	216	220
2	217	219
2	217	221
2	218	219
2	218	222
2	219	223
2	220	221
2	220	222
2	221	223
2	222	223
2	224	225
2	224	226
2	224	228
2	224	232
2	225	227
2	225	229
2	225	233
2	226	227
2	226	230
2	226	234
2	227	231
2	227	235
2	228	229
2	228	230
2	228	236
2	229	231
2	229	237
2	230	231
2	230	238
2	231	239
2	232	233
2	232	234
2	232	236
2	233	235
2	233	237
2	234	235
2	234	238
2	235	239
2	236	237
2	236	238
2	237	239
2	238	239
2	240	241
2	240	242
2	240	244
2	240	248
2	241	243
2	241	245
2	241	249
2	242	243
2	242	246
2	242	250
2	243	247
2	243	251
2	244	245
2	244	246
2	244	252
2	245	247
2	245	253
2	246	247
2	246	254
2	247	255
2	248	249
2	248	250
2	248	252
2	249	251
2	249	253
2	250	251
2	250	254
2	251	255
2	252	253
2	252	254
2	253	255
2	254	255
